F:\College\College\Year 4\Graduation Project\Dataset\5th\492472876.jpg,589,592,1001,1018,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492525666.jpg,354,437,1040,968,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492525666.jpg,120,158,452,606,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492608486.jpg,542,247,961,458,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492608486.jpg,244,328,676,574,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492622932.jpg,189,254,613,669,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492622932.jpg,556,140,921,586,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492721281.jpg,483,456,931,811,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492721281.jpg,170,442,617,757,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492724816.jpg,140,425,823,894,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492855722.jpg,343,155,972,809,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492894487.jpg,281,403,942,1022,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492894487.jpg,227,6,856,660,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492970818.jpg,387,40,1068,610,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\492970818.jpg,592,221,967,664,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493175774.jpg,291,497,564,936,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493175774.jpg,594,120,833,549,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493301621.jpg,200,541,466,978,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493440012.jpg,14,167,617,837,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493440012.jpg,331,286,949,947,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493460368.jpg,180,246,530,898,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493460368.jpg,169,340,581,535,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493827567.jpg,613,359,915,992,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493827567.jpg,104,587,551,911,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493924624.jpg,414,581,855,861,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493924624.jpg,392,300,834,681,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493996972.jpg,492,71,916,486,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\493996972.jpg,73,487,735,865,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494084559.jpg,151,497,586,897,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494084559.jpg,636,404,982,852,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494183198.jpg,294,309,957,690,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494183198.jpg,190,520,876,1041,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494217520.jpg,225,186,627,619,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494217520.jpg,513,557,792,998,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494381007.jpg,223,309,638,513,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494381007.jpg,561,107,987,519,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494411694.jpg,232,404,627,1070,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494411694.jpg,284,143,970,634,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494720760.jpg,166,193,610,485,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494720760.jpg,72,566,505,817,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494762100.jpg,286,474,588,919,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494762100.jpg,58,592,491,995,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494841791.jpg,371,167,803,572,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494841791.jpg,171,556,404,983,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494842036.jpg,140,192,634,878,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494842036.jpg,247,167,932,661,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494974351.jpg,282,403,583,1036,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\494974351.jpg,538,532,799,968,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495240396.jpg,279,185,719,457,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495240396.jpg,367,537,1000,838,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495349673.jpg,498,228,943,527,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495349673.jpg,576,467,1020,760,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495402504.jpg,211,281,514,726,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495402504.jpg,601,141,957,588,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495434790.jpg,29,297,708,739,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495434790.jpg,414,253,842,663,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495459213.jpg,558,315,992,715,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495459213.jpg,86,434,530,810,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495471806.jpg,271,430,661,869,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495471806.jpg,563,438,928,884,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495633717.jpg,437,315,925,1000,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495633717.jpg,147,85,564,757,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495715497.jpg,520,58,1056,743,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495715497.jpg,21,24,631,690,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495739133.jpg,434,357,743,803,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495739133.jpg,202,313,502,946,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495798768.jpg,360,585,756,1021,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495798768.jpg,203,65,667,747,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495863771.jpg,577,265,1024,583,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495863771.jpg,193,225,560,671,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495916416.jpg,410,584,670,1019,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\495916416.jpg,55,471,500,843,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496109218.jpg,109,191,539,598,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496109218.jpg,477,370,914,635,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496307476.jpg,373,550,750,993,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496307476.jpg,86,427,514,838,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496353008.jpg,532,538,959,769,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496353008.jpg,125,169,565,444,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496445876.jpg,512,330,933,1004,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496445876.jpg,264,510,710,876,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496497808.jpg,86,14,728,657,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496497808.jpg,475,561,896,778,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496531035.jpg,205,551,849,881,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496618625.jpg,387,238,993,906,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496618625.jpg,135,700,549,898,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496637359.jpg,178,113,863,662,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496637359.jpg,227,119,471,550,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496690919.jpg,297,147,973,734,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496742931.jpg,171,520,821,865,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\5th\496742931.jpg,592,151,972,594,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\496758952.jpg,106,220,522,643,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\496758952.jpg,457,192,903,559,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\496858726.jpg,347,389,790,681,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\496858726.jpg,565,145,940,589,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\496980055.jpg,206,517,850,847,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\496980055.jpg,150,379,597,694,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497007276.jpg,126,261,481,915,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497007276.jpg,395,326,671,766,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497010581.jpg,330,272,1015,756,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497010581.jpg,185,448,548,894,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497172528.jpg,163,85,419,520,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497172528.jpg,364,387,931,1068,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497175069.jpg,388,138,1066,577,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497175069.jpg,478,416,923,716,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497239356.jpg,311,243,702,682,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497239356.jpg,594,177,1009,377,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497256010.jpg,364,253,1047,723,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497256010.jpg,69,427,504,826,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497278633.jpg,100,305,746,638,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497278633.jpg,192,585,433,1015,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497281348.jpg,484,293,795,740,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497281348.jpg,278,601,503,1025,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497317016.jpg,467,415,815,1066,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497317016.jpg,617,196,984,642,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497469514.jpg,363,189,1041,768,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497617659.jpg,270,82,553,524,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497617659.jpg,322,266,755,667,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497630448.jpg,370,178,736,624,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497630448.jpg,643,466,930,909,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497638193.jpg,173,308,842,913,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497638193.jpg,76,229,506,472,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497716293.jpg,393,408,1057,1021,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497816867.jpg,427,69,726,514,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497816867.jpg,250,442,484,870,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497866779.jpg,413,216,754,664,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\497866779.jpg,579,390,982,823,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498083296.jpg,590,250,791,665,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498083296.jpg,282,333,697,1005,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498099178.jpg,387,57,1074,572,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498170097.jpg,426,272,872,951,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498170097.jpg,34,20,716,582,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498654880.jpg,479,592,881,1025,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498654880.jpg,134,554,434,999,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498672137.jpg,407,203,1059,553,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498672137.jpg,170,545,514,993,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498727191.jpg,542,102,925,544,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498727191.jpg,275,496,663,936,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498779136.jpg,487,407,907,827,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498779136.jpg,154,298,575,717,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498922218.jpg,225,218,647,636,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498922218.jpg,613,332,972,779,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498929762.jpg,544,115,959,539,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\498929762.jpg,307,522,987,973,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499154449.jpg,256,34,845,709,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499154449.jpg,352,313,871,999,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499175993.jpg,382,74,1053,483,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499175993.jpg,311,374,759,717,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499302895.jpg,154,40,487,488,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499302895.jpg,358,248,592,675,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499450882.jpg,642,366,972,1011,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499452651.jpg,88,298,748,672,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499452651.jpg,666,202,908,632,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499644322.jpg,449,134,864,558,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499644322.jpg,332,506,1016,1059,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499692917.jpg,133,140,435,585,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499692917.jpg,492,293,904,965,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499721945.jpg,233,182,457,606,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499721945.jpg,321,458,591,896,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499787031.jpg,232,144,917,628,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499787031.jpg,294,440,711,862,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499849901.jpg,321,579,632,1026,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499849901.jpg,583,428,949,873,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499952318.jpg,166,422,837,1022,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\499952318.jpg,354,286,1038,756,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500102863.jpg,614,448,951,896,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500102863.jpg,270,543,696,957,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500186667.jpg,416,7,815,674,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500186667.jpg,368,380,814,743,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500317720.jpg,125,366,567,649,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500317720.jpg,398,139,739,587,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500463416.jpg,335,407,747,833,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500463416.jpg,530,268,942,694,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500562370.jpg,582,151,879,595,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500562370.jpg,169,174,380,593,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500741893.jpg,334,372,776,754,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500741893.jpg,89,164,525,561,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500752048.jpg,225,268,672,590,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500752048.jpg,496,90,785,533,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500848641.jpg,192,382,569,826,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500848641.jpg,587,615,1024,879,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500925515.jpg,90,542,538,889,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500925515.jpg,184,82,627,458,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500975745.jpg,41,376,718,960,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\500975745.jpg,347,393,691,841,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501002924.jpg,220,16,838,678,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501002924.jpg,474,213,917,504,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501108994.jpg,307,488,993,986,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501108994.jpg,322,213,692,658,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501110587.jpg,72,128,739,735,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501116252.jpg,261,506,500,935,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501116252.jpg,38,173,712,767,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501168526.jpg,370,197,685,836,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501168526.jpg,225,156,668,443,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501171516.jpg,199,214,637,891,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501171516.jpg,508,364,823,811,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501194991.jpg,254,273,922,879,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501245925.jpg,149,56,504,504,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501245925.jpg,376,398,1061,883,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501258531.jpg,179,11,756,690,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501700202.jpg,373,202,589,622,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501700202.jpg,193,530,622,768,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501830425.jpg,119,283,753,586,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501830425.jpg,472,423,918,725,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501853324.jpg,560,271,1004,563,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501853324.jpg,249,454,638,894,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501857230.jpg,556,187,1002,551,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501857230.jpg,342,245,734,684,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501899594.jpg,300,449,983,922,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\501899594.jpg,434,108,975,794,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502037335.jpg,33,207,716,767,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502037335.jpg,386,316,834,635,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502418415.jpg,203,276,646,653,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502418415.jpg,225,437,662,831,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502441683.jpg,415,204,859,883,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502441683.jpg,412,102,853,485,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502485641.jpg,380,304,794,505,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502485641.jpg,188,190,604,394,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502520004.jpg,157,225,819,603,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502520004.jpg,523,348,928,779,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502676460.jpg,367,202,805,471,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502676460.jpg,99,112,546,472,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502739334.jpg,115,583,784,987,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502739334.jpg,404,450,1043,767,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502850689.jpg,370,390,728,1045,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502850689.jpg,126,34,805,614,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502974020.jpg,512,67,929,488,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\502974020.jpg,554,405,877,853,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503001642.jpg,498,582,946,923,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503001642.jpg,21,205,704,671,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503231310.jpg,278,498,964,1026,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503231310.jpg,449,393,897,737,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503231785.jpg,540,341,972,744,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503231785.jpg,552,94,838,536,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503261210.jpg,269,232,931,848,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503261210.jpg,482,473,895,898,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503299597.jpg,657,181,925,619,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503299597.jpg,74,202,603,888,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503352051.jpg,114,661,539,889,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503352051.jpg,198,149,864,757,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503703929.jpg,274,307,941,915,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503703929.jpg,76,248,519,629,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503985591.jpg,329,461,1002,878,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\503985591.jpg,159,275,605,583,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504002513.jpg,589,419,1030,806,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504002513.jpg,311,241,759,590,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504086370.jpg,340,61,908,742,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504086370.jpg,36,370,685,1006,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504195406.jpg,140,122,514,782,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504257528.jpg,106,261,751,901,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504257528.jpg,144,521,497,969,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504394305.jpg,87,557,455,1002,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504394305.jpg,561,149,1006,449,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504425914.jpg,164,21,777,685,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504425914.jpg,498,376,908,804,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504606011.jpg,411,272,747,919,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504606011.jpg,551,473,864,920,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504639409.jpg,66,330,714,966,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504639409.jpg,449,218,872,442,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504661323.jpg,388,279,774,720,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504661323.jpg,123,60,535,486,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504724975.jpg,78,498,526,838,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504724975.jpg,94,297,504,487,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504892663.jpg,419,523,1053,827,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504892663.jpg,384,45,675,673,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504945870.jpg,295,489,948,841,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\504945870.jpg,438,8,839,677,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505009126.jpg,546,287,786,717,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505009126.jpg,170,269,618,620,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505302682.jpg,283,258,540,693,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505302682.jpg,511,505,959,840,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505380603.jpg,196,53,697,739,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505380603.jpg,232,568,481,1000,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505463620.jpg,423,262,986,944,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505463620.jpg,297,363,523,788,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505545919.jpg,371,204,575,620,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505722167.jpg,191,230,871,684,200Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505722167.jpg,499,635,935,893,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505736764.jpg,574,268,995,686,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505736764.jpg,181,296,856,887,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505749168.jpg,374,514,802,923,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505749168.jpg,145,89,472,732,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505808813.jpg,2,44,660,668,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505808813.jpg,476,84,894,505,5Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505967958.jpg,126,526,771,858,100Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505967958.jpg,442,643,890,973,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505997849.jpg,431,439,812,881,50Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\505997849.jpg,154,268,458,714,20Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\506156469.jpg,84,64,511,475,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\506156469.jpg,440,198,870,438,10Egp
F:\College\College\Year 4\Graduation Project\Dataset\6th\506264390.jpg,496,625,940,921,200Egp
